baseline_accuracies,baseline_aurocs,baseline_tp,baseline_tn,baseline_fp,baseline_fn,max_rgb_accuracies,max_rgb_aurocs,max_rgb_tp,max_rgb_tn,max_rgb_fp,max_rgb_fn,shades_of_gray_accuracies,shades_of_gray_aurocs,shades_of_gray_tp,shades_of_gray_tn,shades_of_gray_fp,shades_of_gray_fn,ben_graham_accuracies,ben_graham_aurocs,ben_graham_tp,ben_graham_tn,ben_graham_fp,ben_graham_fn
0.7266666889190674,0.7227776050567627,15,114,15,6,0.753333330154419,0.7619444131851196,14,114,16,6,0.653333306312561,0.7416666746139526,8,114,22,6,0.7133333086967468,0.7552778124809265,11,116,19,4
0.800000011920929,0.836111307144165,15,114,15,6,0.7799999713897705,0.8091667294502258,14,114,16,6,0.7266666889190674,0.7688889503479004,8,114,22,6,0.8333333134651184,0.7772221565246582,11,116,19,4
0.7933333516120911,0.8058333396911621,15,114,15,6,0.8199999928474426,0.7858334183692932,14,114,16,6,0.8533333539962769,0.7377777695655823,8,114,22,6,0.8266666531562805,0.8055556416511536,11,116,19,4
0.8199999928474426,0.8261111378669739,15,114,15,6,0.8600000143051147,0.7874999642372131,14,114,16,6,0.8399999737739563,0.76583331823349,8,114,22,6,0.8199999928474426,0.8163889050483704,11,116,19,4
0.8199999928474426,0.8219444155693054,15,114,15,6,0.8133333325386047,0.7902777194976807,14,114,16,6,0.8199999928474426,0.7677778005599976,8,114,22,6,0.8266666531562805,0.8216667175292969,11,116,19,4
0.8333333134651184,0.8174999952316284,15,114,15,6,0.8333333134651184,0.824722170829773,14,114,16,6,0.8199999928474426,0.7858334183692932,8,114,22,6,0.8533333539962769,0.8358333706855774,11,116,19,4
0.8399999737739563,0.8261111378669739,15,114,15,6,0.846666693687439,0.8172222375869751,14,114,16,6,0.8333333134651184,0.7808333039283752,8,114,22,6,0.8266666531562805,0.8100000619888306,11,116,19,4
0.8133333325386047,0.8288887739181519,15,114,15,6,0.8666666746139526,0.8791664838790894,14,114,16,6,0.8399999737739563,0.7847223281860352,8,114,22,6,0.8199999928474426,0.8191667795181274,11,116,19,4
0.8199999928474426,0.8322224020957947,15,114,15,6,0.8399999737739563,0.8544444441795349,14,114,16,6,0.8333333134651184,0.8005556464195251,8,114,22,6,0.8399999737739563,0.8852779269218445,11,116,19,4
0.8399999737739563,0.8458333611488342,15,114,15,6,0.8533333539962769,0.8533331751823425,14,114,16,6,0.8199999928474426,0.7997223138809204,8,114,22,6,0.8533333539962769,0.8847221732139587,11,116,19,4
0.8066666722297668,0.8019444346427917,15,114,15,6,0.8266666531562805,0.853611171245575,14,114,16,6,0.8199999928474426,0.8380554914474487,8,114,22,6,0.846666693687439,0.8625000715255737,11,116,19,4
0.846666693687439,0.8461112380027771,15,114,15,6,0.8399999737739563,0.8641664981842041,14,114,16,6,0.8333333134651184,0.8316667079925537,8,114,22,6,0.8533333539962769,0.8850000500679016,11,116,19,4
0.846666693687439,0.82750004529953,15,114,15,6,0.8399999737739563,0.8347223401069641,14,114,16,6,0.8199999928474426,0.8288888931274414,8,114,22,6,0.8600000143051147,0.8858333826065063,11,116,19,4
0.8399999737739563,0.8427777290344238,15,114,15,6,0.846666693687439,0.866944432258606,14,114,16,6,0.846666693687439,0.8249998688697815,8,114,22,6,0.8733333349227905,0.8744445443153381,11,116,19,4
0.8600000143051147,0.8400000333786011,15,114,15,6,0.8266666531562805,0.8674998879432678,14,114,16,6,0.8399999737739563,0.8413889408111572,8,114,22,6,0.8866666555404663,0.8933333158493042,11,116,19,4
0.846666693687439,0.8347222208976746,15,114,15,6,0.8866666555404663,0.8855554461479187,14,114,16,6,0.8333333134651184,0.8486111760139465,8,114,22,6,0.8399999737739563,0.8850001692771912,11,116,19,4
0.8533333539962769,0.8294445276260376,15,114,15,6,0.8533333539962769,0.8505555987358093,14,114,16,6,0.8133333325386047,0.846666693687439,8,114,22,6,0.8533333539962769,0.8822221159934998,11,116,19,4
0.8666666746139526,0.815833330154419,15,114,15,6,0.8533333539962769,0.877500057220459,14,114,16,6,0.846666693687439,0.830833375453949,8,114,22,6,0.8533333539962769,0.884444534778595,11,116,19,4
0.846666693687439,0.851111114025116,15,114,15,6,0.8600000143051147,0.8813890218734741,14,114,16,6,0.846666693687439,0.8427779078483582,8,114,22,6,0.846666693687439,0.8983334898948669,11,116,19,4
0.8600000143051147,0.8505556583404541,15,114,15,6,0.846666693687439,0.8827779293060303,14,114,16,6,0.7933333516120911,0.8275001049041748,8,114,22,6,0.846666693687439,0.907500147819519,11,116,19,4
0.8733333349227905,0.856389045715332,15,114,15,6,0.8533333539962769,0.8952779769897461,14,114,16,6,0.8266666531562805,0.8486112356185913,8,114,22,6,0.8399999737739563,0.90583336353302,11,116,19,4
0.8600000143051147,0.8430555462837219,15,114,15,6,0.846666693687439,0.8802776336669922,14,114,16,6,0.800000011920929,0.8336111307144165,8,114,22,6,0.8399999737739563,0.891666829586029,11,116,19,4
0.8666666746139526,0.8563889861106873,15,114,15,6,0.8600000143051147,0.8944444060325623,14,114,16,6,0.8266666531562805,0.8397222757339478,8,114,22,6,0.8600000143051147,0.9022223949432373,11,116,19,4
0.8600000143051147,0.8461111187934875,15,114,15,6,0.8533333539962769,0.893333375453949,14,114,16,6,0.8133333325386047,0.840277910232544,8,114,22,6,0.846666693687439,0.8966668248176575,11,116,19,4
