baseline_accuracies,baseline_aurocs,baseline_tp,baseline_tn,baseline_fp,baseline_fn,max_rgb_accuracies,max_rgb_aurocs,max_rgb_tp,max_rgb_tn,max_rgb_fp,max_rgb_fn,shades_of_gray_accuracies,shades_of_gray_aurocs,shades_of_gray_tp,shades_of_gray_tn,shades_of_gray_fp,shades_of_gray_fn,ben_graham_accuracies,ben_graham_aurocs,ben_graham_tp,ben_graham_tn,ben_graham_fp,ben_graham_fn
0.7266666889190674,0.7161111235618591,12,116,18,4,0.7666666507720947,0.7252777218818665,11,118,19,2,0.7733333110809326,0.7372222542762756,11,117,19,3,0.746666669845581,0.8000001311302185,11,117,19,3
0.7866666913032532,0.7866666316986084,12,116,18,4,0.7733333110809326,0.7794445157051086,11,118,19,2,0.7733333110809326,0.7227777242660522,11,117,19,3,0.8133333325386047,0.792222261428833,11,117,19,3
0.8133333325386047,0.7838889360427856,12,116,18,4,0.8333333134651184,0.78083336353302,11,118,19,2,0.8266666531562805,0.7550001740455627,11,117,19,3,0.8133333325386047,0.7777777910232544,11,117,19,3
0.8333333134651184,0.78166663646698,12,116,18,4,0.8266666531562805,0.7869445085525513,11,118,19,2,0.7733333110809326,0.7566667199134827,11,117,19,3,0.8533333539962769,0.8216667175292969,11,117,19,3
0.8199999928474426,0.7863889336585999,12,116,18,4,0.8333333134651184,0.8080556392669678,11,118,19,2,0.8066666722297668,0.7569445371627808,11,117,19,3,0.8266666531562805,0.8205556869506836,11,117,19,3
0.8399999737739563,0.8155555725097656,12,116,18,4,0.8266666531562805,0.8013889193534851,11,118,19,2,0.8333333134651184,0.7730556130409241,11,117,19,3,0.846666693687439,0.8122223019599915,11,117,19,3
0.8399999737739563,0.8283332586288452,12,116,18,4,0.8533333539962769,0.816111147403717,11,118,19,2,0.8199999928474426,0.753611147403717,11,117,19,3,0.846666693687439,0.7999999523162842,11,117,19,3
0.8399999737739563,0.8541666865348816,12,116,18,4,0.8199999928474426,0.816111147403717,11,118,19,2,0.8133333325386047,0.7919445633888245,11,117,19,3,0.846666693687439,0.8563888072967529,11,117,19,3
0.8199999928474426,0.8350000381469727,12,116,18,4,0.8266666531562805,0.832777738571167,11,118,19,2,0.800000011920929,0.7977777719497681,11,117,19,3,0.846666693687439,0.7793055772781372,11,117,19,3
0.8133333325386047,0.842777669429779,12,116,18,4,0.8266666531562805,0.8263888955116272,11,118,19,2,0.800000011920929,0.831944465637207,11,117,19,3,0.8199999928474426,0.8230555653572083,11,117,19,3
0.8266666531562805,0.8383334279060364,12,116,18,4,0.7933333516120911,0.8144444823265076,11,118,19,2,0.800000011920929,0.7897221446037292,11,117,19,3,0.8666666746139526,0.8527778387069702,11,117,19,3
0.8266666531562805,0.842222273349762,12,116,18,4,0.846666693687439,0.8452777862548828,11,118,19,2,0.8066666722297668,0.788611114025116,11,117,19,3,0.8333333134651184,0.9116666913032532,11,117,19,3
0.8133333325386047,0.8105555176734924,12,116,18,4,0.8266666531562805,0.8405556082725525,11,118,19,2,0.8333333134651184,0.8341667056083679,11,117,19,3,0.8600000143051147,0.9125000834465027,11,117,19,3
0.8266666531562805,0.8700000643730164,12,116,18,4,0.8066666722297668,0.8461111187934875,11,118,19,2,0.8066666722297668,0.8022221922874451,11,117,19,3,0.8600000143051147,0.8900001049041748,11,117,19,3
0.8533333539962769,0.8744445443153381,12,116,18,4,0.846666693687439,0.8827778100967407,11,118,19,2,0.8333333134651184,0.8252779245376587,11,117,19,3,0.846666693687439,0.8705554008483887,11,117,19,3
0.8600000143051147,0.8952776789665222,12,116,18,4,0.8666666746139526,0.8816667199134827,11,118,19,2,0.8399999737739563,0.831944465637207,11,117,19,3,0.8600000143051147,0.8847224116325378,11,117,19,3
0.8733333349227905,0.8816666603088379,12,116,18,4,0.8733333349227905,0.8841666579246521,11,118,19,2,0.8199999928474426,0.853333592414856,11,117,19,3,0.8799999952316284,0.9136112332344055,11,117,19,3
0.8600000143051147,0.8824998140335083,12,116,18,4,0.8666666746139526,0.8966665863990784,11,118,19,2,0.8333333134651184,0.8333333730697632,11,117,19,3,0.8866666555404663,0.8961113095283508,11,117,19,3
0.8666666746139526,0.8611109852790833,12,116,18,4,0.8733333349227905,0.8927779793739319,11,118,19,2,0.8199999928474426,0.8362500071525574,11,117,19,3,0.8733333349227905,0.8916667103767395,11,117,19,3
0.8733333349227905,0.8583335280418396,12,116,18,4,0.8733333349227905,0.8861112594604492,11,118,19,2,0.8399999737739563,0.8366666436195374,11,117,19,3,0.8866666555404663,0.8966667056083679,11,117,19,3
0.8600000143051147,0.8683335185050964,12,116,18,4,0.8666666746139526,0.8944445252418518,11,118,19,2,0.8600000143051147,0.8313888907432556,11,117,19,3,0.8799999952316284,0.8994446396827698,11,117,19,3
0.8866666555404663,0.8580555319786072,12,116,18,4,0.8733333349227905,0.9030554890632629,11,118,19,2,0.8600000143051147,0.8461111187934875,11,117,19,3,0.8666666746139526,0.9152779579162598,11,117,19,3
0.8533333539962769,0.863055408000946,12,116,18,4,0.846666693687439,0.8963887691497803,11,118,19,2,0.8399999737739563,0.8419444561004639,11,117,19,3,0.8600000143051147,0.9105556607246399,11,117,19,3
0.8533333539962769,0.8716666102409363,12,116,18,4,0.8600000143051147,0.9044444561004639,11,118,19,2,0.8533333539962769,0.8538889288902283,11,117,19,3,0.8533333539962769,0.9086111783981323,11,117,19,3
