Baseline_acc,Baseline_auroc,Without_SE_acc,Without_SE_auroc,without_SE_with_ARL_acc,without_SE_with_ARL_auroc,SE_and_ARL_acc,SE_and_ARL_auroc
0.7266666889190674,0.6827778220176697,0.7733333110809326,0.7475000023841858,0.7799999713897705,0.7433332800865173,0.7400000095367432,0.6886110901832581
0.753333330154419,0.7833333611488342,0.7866666913032532,0.7563889026641846,0.7666666507720947,0.7369445562362671,0.7733333110809326,0.7680555582046509
0.8133333325386047,0.8111110925674438,0.7866666913032532,0.5555555820465088,0.7799999713897705,0.5347222089767456,0.8133333325386047,0.8211111426353455
0.8399999737739563,0.8205556869506836,0.7866666913032532,0.6202777624130249,0.7933333516120911,0.5913888812065125,0.8133333325386047,0.8186111450195312
0.8266666531562805,0.8291666507720947,0.7799999713897705,0.6563889384269714,0.7866666913032532,0.612777829170227,0.8199999928474426,0.8319444060325623
0.8399999737739563,0.8386111259460449,0.7666666507720947,0.6716666221618652,0.7733333110809326,0.6638888716697693,0.8533333539962769,0.8316665291786194
0.8266666531562805,0.8091666102409363,0.7733333110809326,0.611666738986969,0.7666666507720947,0.588888943195343,0.8266666531562805,0.8069444298744202
0.8066666722297668,0.8394444584846497,0.800000011920929,0.7019442915916443,0.7933333516120911,0.6847221851348877,0.8333333134651184,0.8352776765823364
0.8333333134651184,0.8322222828865051,0.8199999928474426,0.7602778673171997,0.800000011920929,0.7602778077125549,0.8399999737739563,0.8269444704055786
0.8333333134651184,0.8322222828865051,0.800000011920929,0.7330556511878967,0.7866666913032532,0.7322221398353577,0.846666693687439,0.831944465637207
0.8399999737739563,0.8366666436195374,0.8199999928474426,0.7819444537162781,0.8133333325386047,0.7433332800865173,0.8399999737739563,0.8447222709655762
0.846666693687439,0.8369444608688354,0.8133333325386047,0.7616666555404663,0.7933333516120911,0.731666624546051,0.8533333539962769,0.8436111807823181
0.8666666746139526,0.8594444990158081,0.8133333325386047,0.7938889265060425,0.800000011920929,0.7480555176734924,0.8733333349227905,0.8630556464195251
0.8266666531562805,0.8311110138893127,0.800000011920929,0.7433333396911621,0.8066666722297668,0.6863889098167419,0.8399999737739563,0.8336110711097717
0.8399999737739563,0.8488889932632446,0.8266666531562805,0.7958332300186157,0.8066666722297668,0.7702778577804565,0.8666666746139526,0.8494443893432617
0.8199999928474426,0.846666693687439,0.8066666722297668,0.7686111330986023,0.7933333516120911,0.7400000691413879,0.8333333134651184,0.8447222709655762
0.846666693687439,0.8397222757339478,0.8133333325386047,0.7880557179450989,0.800000011920929,0.7722221612930298,0.8533333539962769,0.8375000357627869
0.8266666531562805,0.849444568157196,0.8133333325386047,0.7968056201934814,0.800000011920929,0.7666666507720947,0.8533333539962769,0.8388890027999878
0.8333333134651184,0.8463888168334961,0.8199999928474426,0.7722222208976746,0.8066666722297668,0.7472222447395325,0.8399999737739563,0.8436111211776733
0.8399999737739563,0.8586111068725586,0.8266666531562805,0.7902777194976807,0.8199999928474426,0.7738887667655945,0.846666693687439,0.8563887476921082
0.8266666531562805,0.8480555415153503,0.8199999928474426,0.8022221326828003,0.8066666722297668,0.7888889312744141,0.846666693687439,0.854722261428833
0.8133333325386047,0.8452777862548828,0.8333333134651184,0.7763888239860535,0.800000011920929,0.7574999928474426,0.8533333539962769,0.8508332371711731
0.8600000143051147,0.8644444942474365,0.8399999737739563,0.8130555152893066,0.8133333325386047,0.7980555295944214,0.846666693687439,0.862500011920929
0.8333333134651184,0.8488888740539551,0.8066666722297668,0.7800000309944153,0.800000011920929,0.7574999928474426,0.8533333539962769,0.8547222018241882
