Baseline_acc,Baseline_auroc,Without_SE_acc,Without_SE_auroc,without_SE_with_ARL_acc,without_SE_with_ARL_auroc,SE_and_ARL_acc,SE_and_ARL_auroc
0.800000011920929,0.7730554938316345,0.7400000095367432,0.6088888049125671,0.6933333277702332,0.5788888931274414,0.7933333516120911,0.7730554938316345
0.7733333110809326,0.786944568157196,0.41999998688697815,0.3075000047683716,0.4399999976158142,0.30194440484046936,0.8066666722297668,0.7733333110809326
0.8133333325386047,0.8413888812065125,0.800000011920929,0.5877777934074402,0.8066666722297668,0.6361111402511597,0.7866666913032532,0.8422222137451172
0.800000011920929,0.8186111450195312,0.7799999713897705,0.5363889336585999,0.7799999713897705,0.5683332681655884,0.7866666913032532,0.8233333230018616
0.7866666913032532,0.8111110925674438,0.800000011920929,0.5722222328186035,0.800000011920929,0.6049999594688416,0.800000011920929,0.8125
0.800000011920929,0.8133333921432495,0.8066666722297668,0.6233333349227905,0.8199999928474426,0.6416666507720947,0.7733333110809326,0.8136110901832581
0.8199999928474426,0.8191667199134827,0.800000011920929,0.675277829170227,0.800000011920929,0.6808333396911621,0.800000011920929,0.8280555605888367
0.7933333516120911,0.8355555534362793,0.8066666722297668,0.6163889765739441,0.8133333325386047,0.6533333659172058,0.800000011920929,0.842222273349762
0.8133333325386047,0.8327777981758118,0.7799999713897705,0.5841667056083679,0.7866666913032532,0.5944444537162781,0.8133333325386047,0.8297222852706909
0.8399999737739563,0.8386110663414001,0.8066666722297668,0.6850000023841858,0.8333333134651184,0.7088889479637146,0.8266666531562805,0.8427777886390686
0.846666693687439,0.8397223353385925,0.8133333325386047,0.7352778315544128,0.8199999928474426,0.7461111545562744,0.8266666531562805,0.833611011505127
0.8600000143051147,0.8625000715255737,0.8199999928474426,0.726111114025116,0.8199999928474426,0.7427778244018555,0.8666666746139526,0.8588888645172119
0.8399999737739563,0.845000147819519,0.846666693687439,0.7361111640930176,0.8399999737739563,0.7555555105209351,0.8399999737739563,0.8524999618530273
0.8333333134651184,0.8049999475479126,0.8133333325386047,0.7472222447395325,0.8333333134651184,0.7655555605888367,0.8199999928474426,0.8016666769981384
0.8399999737739563,0.8630555868148804,0.8199999928474426,0.7647221684455872,0.8133333325386047,0.7755555510520935,0.8600000143051147,0.8622223138809204
0.8533333539962769,0.8402777910232544,0.8266666531562805,0.7155555486679077,0.8333333134651184,0.7297221422195435,0.8600000143051147,0.8433333039283752
0.8266666531562805,0.8308332562446594,0.8399999737739563,0.7330555319786072,0.8266666531562805,0.7444443702697754,0.8399999737739563,0.842222273349762
0.8399999737739563,0.8544443845748901,0.8199999928474426,0.7702777981758118,0.8133333325386047,0.7747222185134888,0.8600000143051147,0.853611171245575
0.8533333539962769,0.8502777814865112,0.8133333325386047,0.7502776980400085,0.8066666722297668,0.7647222280502319,0.8533333539962769,0.8474999666213989
0.846666693687439,0.8472222685813904,0.8333333134651184,0.763055682182312,0.8333333134651184,0.7747223377227783,0.8333333134651184,0.8583332896232605
0.8533333539962769,0.8305555582046509,0.7933333516120911,0.7377776503562927,0.800000011920929,0.743055522441864,0.8533333539962769,0.8402778506278992
0.8533333539962769,0.8458333611488342,0.8066666722297668,0.7505555152893066,0.8133333325386047,0.7563889026641846,0.8533333539962769,0.8541666865348816
0.8600000143051147,0.8475000858306885,0.8199999928474426,0.7329166531562805,0.8066666722297668,0.7416667342185974,0.8600000143051147,0.8527777194976807
0.8533333539962769,0.8355555534362793,0.8066666722297668,0.7233332991600037,0.8199999928474426,0.7355555891990662,0.8533333539962769,0.8469444513320923
