Baseline_acc,Baseline_auroc,ARL_acc,ARL_auroc
0.8066666722297668,0.7050000429153442,0.8133333325386047,0.7155554890632629
0.800000011920929,0.7994444370269775,0.8066666722297668,0.808611273765564
0.8066666722297668,0.7763888835906982,0.8333333134651184,0.7836111783981323
0.8333333134651184,0.7886112928390503,0.846666693687439,0.7780554890632629
0.846666693687439,0.800277829170227,0.8533333539962769,0.7836111783981323
0.8399999737739563,0.8272221088409424,0.846666693687439,0.8174999356269836
0.8333333134651184,0.7925001382827759,0.8399999737739563,0.8033332824707031
0.8266666531562805,0.8080556392669678,0.8266666531562805,0.7833333611488342
0.8333333134651184,0.8352778553962708,0.8333333134651184,0.8341668248176575
0.8333333134651184,0.7841666340827942,0.8399999737739563,0.8166667819023132
0.846666693687439,0.8297221064567566,0.8600000143051147,0.7888889908790588
0.8066666722297668,0.7988888621330261,0.8399999737739563,0.8136112093925476
0.8266666531562805,0.833611011505127,0.8066666722297668,0.8244444131851196
0.8066666722297668,0.8094444870948792,0.8333333134651184,0.8141666650772095
0.8799999952316284,0.8605554699897766,0.8333333134651184,0.8013888001441956
0.8666666746139526,0.8794444799423218,0.8666666746139526,0.8855555653572083
0.8199999928474426,0.8566666841506958,0.8666666746139526,0.8888890743255615
0.8333333134651184,0.8483332991600037,0.8600000143051147,0.8552777171134949
0.8266666531562805,0.8575000166893005,0.8533333539962769,0.8497223854064941
0.8333333134651184,0.8508332967758179,0.8600000143051147,0.8713890314102173
0.8333333134651184,0.8455556631088257,0.8533333539962769,0.8569444417953491
0.8333333134651184,0.8574997782707214,0.8600000143051147,0.856666624546051
0.8266666531562805,0.8591667413711548,0.8533333539962769,0.8541666865348816
0.8333333134651184,0.8561111688613892,0.8533333539962769,0.8591666221618652
