baseline_accuracies,baseline_aurocs,baseline_tp,baseline_tn,baseline_fp,baseline_fn,max_rgb_accuracies,max_rgb_aurocs,max_rgb_tp,max_rgb_tn,max_rgb_fp,max_rgb_fn,shades_of_gray_accuracies,shades_of_gray_aurocs,shades_of_gray_tp,shades_of_gray_tn,shades_of_gray_fp,shades_of_gray_fn,ben_graham_accuracies,ben_graham_aurocs,ben_graham_tp,ben_graham_tn,ben_graham_fp,ben_graham_fn
0.753333330154419,0.7394444942474365,11,116,19,4,0.7599999904632568,0.7938889265060425,6,114,24,6,0.753333330154419,0.7233332991600037,6,117,24,3,0.753333330154419,0.7849999070167542,6,119,24,1
0.7933333516120911,0.73416668176651,11,116,19,4,0.800000011920929,0.772777795791626,6,114,24,6,0.7733333110809326,0.7708333134651184,6,117,24,3,0.8333333134651184,0.7516666650772095,6,119,24,1
0.8333333134651184,0.7997223734855652,11,116,19,4,0.8266666531562805,0.81166672706604,6,114,24,6,0.8266666531562805,0.8044443726539612,6,117,24,3,0.7933333516120911,0.7450000643730164,6,119,24,1
0.8533333539962769,0.7952778339385986,11,116,19,4,0.8266666531562805,0.7747222781181335,6,114,24,6,0.8266666531562805,0.7841668128967285,6,117,24,3,0.8066666722297668,0.7825000882148743,6,119,24,1
0.846666693687439,0.7961111068725586,11,116,19,4,0.8266666531562805,0.7894445657730103,6,114,24,6,0.8333333134651184,0.7830556035041809,6,117,24,3,0.8199999928474426,0.777222216129303,6,119,24,1
0.8399999737739563,0.8022223711013794,11,116,19,4,0.8066666722297668,0.7827776670455933,6,114,24,6,0.8333333134651184,0.7819445729255676,6,117,24,3,0.8199999928474426,0.7761111259460449,6,119,24,1
0.8600000143051147,0.8188889026641846,11,116,19,4,0.8399999737739563,0.8072221279144287,6,114,24,6,0.8066666722297668,0.7747222185134888,6,117,24,3,0.8399999737739563,0.7880556583404541,6,119,24,1
0.846666693687439,0.8638889789581299,11,116,19,4,0.8199999928474426,0.8136110901832581,6,114,24,6,0.8066666722297668,0.8197222948074341,6,117,24,3,0.8600000143051147,0.8258333206176758,6,119,24,1
0.846666693687439,0.8594444394111633,11,116,19,4,0.7933333516120911,0.7755556106567383,6,114,24,6,0.7933333516120911,0.8058333396911621,6,117,24,3,0.8333333134651184,0.8313888907432556,6,119,24,1
0.8199999928474426,0.820555567741394,11,116,19,4,0.8199999928474426,0.8177779316902161,6,114,24,6,0.8399999737739563,0.840833306312561,6,117,24,3,0.8333333134651184,0.8063889741897583,6,119,24,1
0.8333333134651184,0.8324999809265137,11,116,19,4,0.8133333325386047,0.8477777242660522,6,114,24,6,0.8133333325386047,0.84416663646698,6,117,24,3,0.8533333539962769,0.823055624961853,6,119,24,1
0.8533333539962769,0.8644445538520813,11,116,19,4,0.8266666531562805,0.8224999308586121,6,114,24,6,0.8333333134651184,0.8494444489479065,6,117,24,3,0.8600000143051147,0.8327778577804565,6,119,24,1
0.8333333134651184,0.8541668653488159,11,116,19,4,0.8066666722297668,0.8533332943916321,6,114,24,6,0.8133333325386047,0.8280555605888367,6,117,24,3,0.8533333539962769,0.8380556106567383,6,119,24,1
0.8399999737739563,0.8263888955116272,11,116,19,4,0.8666666746139526,0.8483332991600037,6,114,24,6,0.8066666722297668,0.8502779006958008,6,117,24,3,0.8533333539962769,0.85916668176651,6,119,24,1
0.8666666746139526,0.8702777028083801,11,116,19,4,0.8133333325386047,0.8413888812065125,6,114,24,6,0.8266666531562805,0.8561111688613892,6,117,24,3,0.800000011920929,0.8583332896232605,6,119,24,1
0.8266666531562805,0.8727777600288391,11,116,19,4,0.8066666722297668,0.8736112117767334,6,114,24,6,0.800000011920929,0.8130556344985962,6,117,24,3,0.8533333539962769,0.8708335161209106,6,119,24,1
0.8399999737739563,0.8469444513320923,11,116,19,4,0.8266666531562805,0.8705556392669678,6,114,24,6,0.7799999713897705,0.7952778935432434,6,117,24,3,0.8533333539962769,0.8622222542762756,6,119,24,1
0.8666666746139526,0.8561109900474548,11,116,19,4,0.8399999737739563,0.8777778744697571,6,114,24,6,0.8266666531562805,0.8450000286102295,6,117,24,3,0.846666693687439,0.8763889074325562,6,119,24,1
0.8266666531562805,0.857222318649292,11,116,19,4,0.8533333539962769,0.8791666626930237,6,114,24,6,0.8066666722297668,0.8380554914474487,6,117,24,3,0.8399999737739563,0.874722421169281,6,119,24,1
0.8600000143051147,0.8919444680213928,11,116,19,4,0.8533333539962769,0.8836110830307007,6,114,24,6,0.8199999928474426,0.8477778434753418,6,117,24,3,0.8533333539962769,0.8711113333702087,6,119,24,1
0.8666666746139526,0.8777778148651123,11,116,19,4,0.8333333134651184,0.8626388311386108,6,114,24,6,0.8266666531562805,0.8308332562446594,6,117,24,3,0.8600000143051147,0.8633333444595337,6,119,24,1
0.8666666746139526,0.8891668319702148,11,116,19,4,0.8266666531562805,0.8663889169692993,6,114,24,6,0.8199999928474426,0.8283333778381348,6,117,24,3,0.8600000143051147,0.8652778267860413,6,119,24,1
0.8533333539962769,0.8730556964874268,11,116,19,4,0.8066666722297668,0.8638888597488403,6,114,24,6,0.8199999928474426,0.8355555534362793,6,117,24,3,0.8333333134651184,0.8597224354743958,6,119,24,1
0.846666693687439,0.8713887929916382,11,116,19,4,0.800000011920929,0.8652780055999756,6,114,24,6,0.8199999928474426,0.8280554413795471,6,117,24,3,0.8333333134651184,0.8652778267860413,6,119,24,1
