Baseline_acc,Baseline_auroc,Without_SE_acc,Without_SE_auroc,without_SE_with_ARL_acc,without_SE_with_ARL_auroc,SE_and_ARL_acc,SE_and_ARL_auroc
0.7666666507720947,0.7274999022483826,0.8199999928474426,0.5538889169692993,0.7733333110809326,0.44138890504837036,0.7733333110809326,0.7350000143051147
0.753333330154419,0.7611110210418701,0.800000011920929,0.6775000095367432,0.7933333516120911,0.6183333396911621,0.746666669845581,0.7363888621330261
0.7866666913032532,0.7830556631088257,0.7599999904632568,0.6969444751739502,0.7599999904632568,0.6891666650772095,0.7799999713897705,0.7741667628288269
0.8266666531562805,0.7947220802307129,0.8133333325386047,0.5400000214576721,0.7866666913032532,0.5286110639572144,0.846666693687439,0.7847221493721008
0.8533333539962769,0.799444317817688,0.8066666722297668,0.4836110770702362,0.800000011920929,0.48722222447395325,0.8666666746139526,0.7824999690055847
0.8266666531562805,0.8027778267860413,0.800000011920929,0.5880555510520935,0.8066666722297668,0.6149999499320984,0.8133333325386047,0.7963888645172119
0.800000011920929,0.8091665506362915,0.7866666913032532,0.6500000357627869,0.7866666913032532,0.6216665506362915,0.800000011920929,0.8025000095367432
0.8133333325386047,0.8116665482521057,0.8066666722297668,0.6791666746139526,0.8066666722297668,0.6938888430595398,0.8133333325386047,0.8111110329627991
0.8133333325386047,0.8013888001441956,0.7933333516120911,0.6094444990158081,0.7866666913032532,0.6102777719497681,0.8333333134651184,0.8052778244018555
0.8199999928474426,0.8188889622688293,0.7799999713897705,0.6141666769981384,0.7866666913032532,0.6075000166893005,0.8266666531562805,0.8297222256660461
0.8266666531562805,0.8350000977516174,0.8266666531562805,0.752500057220459,0.8133333325386047,0.7477777600288391,0.8399999737739563,0.84333336353302
0.8266666531562805,0.8327776789665222,0.8399999737739563,0.7541666626930237,0.8333333134651184,0.7336111068725586,0.8399999737739563,0.8447220921516418
0.8666666746139526,0.8438889384269714,0.8066666722297668,0.7516666054725647,0.8333333134651184,0.7372223138809204,0.846666693687439,0.8455556035041809
0.8399999737739563,0.8341668248176575,0.8199999928474426,0.7494444847106934,0.8199999928474426,0.7336111068725586,0.8533333539962769,0.8405556082725525
0.8533333539962769,0.8483332395553589,0.8199999928474426,0.7980555891990662,0.8333333134651184,0.8044445514678955,0.8600000143051147,0.8522221446037292
0.8666666746139526,0.8463888764381409,0.7933333516120911,0.7452777028083801,0.8133333325386047,0.7469444274902344,0.8600000143051147,0.8547222018241882
0.8399999737739563,0.8352777361869812,0.800000011920929,0.6163888573646545,0.8133333325386047,0.638333261013031,0.8333333134651184,0.8405556082725525
0.846666693687439,0.8402778506278992,0.8066666722297668,0.7580556273460388,0.8266666531562805,0.7680554389953613,0.846666693687439,0.8558333516120911
0.8399999737739563,0.8141667246818542,0.800000011920929,0.7291666865348816,0.8199999928474426,0.7333333492279053,0.8199999928474426,0.8225000500679016
0.8533333539962769,0.8436111211776733,0.8066666722297668,0.7627776861190796,0.8333333134651184,0.7663889527320862,0.8333333134651184,0.8438889384269714
0.846666693687439,0.8316666483879089,0.7866666913032532,0.699999988079071,0.8133333325386047,0.7141667008399963,0.8333333134651184,0.838888943195343
0.8600000143051147,0.8441665768623352,0.8266666531562805,0.7319445013999939,0.8333333134651184,0.740555465221405,0.8333333134651184,0.8427777290344238
0.8399999737739563,0.8336111903190613,0.8066666722297668,0.7466667294502258,0.8133333325386047,0.7575001120567322,0.8399999737739563,0.8436110615730286
0.8533333539962769,0.8436110615730286,0.7866666913032532,0.714722216129303,0.8266666531562805,0.7408334612846375,0.8333333134651184,0.8511111736297607
