baseline_accuracies,baseline_aurocs,baseline_tp,baseline_tn,baseline_fp,baseline_fn,max_rgb_accuracies,max_rgb_aurocs,max_rgb_tp,max_rgb_tn,max_rgb_fp,max_rgb_fn,shades_of_gray_accuracies,shades_of_gray_aurocs,shades_of_gray_tp,shades_of_gray_tn,shades_of_gray_fp,shades_of_gray_fn,ben_graham_accuracies,ben_graham_aurocs,ben_graham_tp,ben_graham_tn,ben_graham_fp,ben_graham_fn
0.7799999713897705,0.768333375453949,13,115,17,5,0.699999988079071,0.7227776646614075,11,115,19,5,0.6800000071525574,0.7580555081367493,8,116,22,4,0.7400000095367432,0.7050000429153442,14,117,16,3
0.7666666507720947,0.7705555558204651,13,115,17,5,0.7733333110809326,0.7630555033683777,11,115,19,5,0.746666669845581,0.7608332633972168,8,116,22,4,0.7866666913032532,0.7294445037841797,14,117,16,3
0.8533333539962769,0.8336111307144165,13,115,17,5,0.8066666722297668,0.8041666746139526,11,115,19,5,0.7866666913032532,0.7816666960716248,8,116,22,4,0.8066666722297668,0.8058333396911621,14,117,16,3
0.8333333134651184,0.7786111235618591,13,115,17,5,0.800000011920929,0.7733333706855774,11,115,19,5,0.7933333516120911,0.7388888001441956,8,116,22,4,0.8533333539962769,0.7633333802223206,14,117,16,3
0.8133333325386047,0.7869444489479065,13,115,17,5,0.8133333325386047,0.7950000762939453,11,115,19,5,0.8133333325386047,0.7530556321144104,8,116,22,4,0.8600000143051147,0.7583333849906921,14,117,16,3
0.8399999737739563,0.8047221899032593,13,115,17,5,0.7933333516120911,0.8261111378669739,11,115,19,5,0.7933333516120911,0.7794444561004639,8,116,22,4,0.8666666746139526,0.7986111044883728,14,117,16,3
0.8133333325386047,0.8199999928474426,13,115,17,5,0.8066666722297668,0.8288888335227966,11,115,19,5,0.7933333516120911,0.8052778840065002,8,116,22,4,0.8533333539962769,0.8266667127609253,14,117,16,3
0.8399999737739563,0.8230554461479187,13,115,17,5,0.8133333325386047,0.8388890027999878,11,115,19,5,0.800000011920929,0.7858332991600037,8,116,22,4,0.846666693687439,0.84333336353302,14,117,16,3
0.8733333349227905,0.8552777767181396,13,115,17,5,0.8266666531562805,0.8291667103767395,11,115,19,5,0.8199999928474426,0.7886111736297607,8,116,22,4,0.8066666722297668,0.8380555510520935,14,117,16,3
0.8666666746139526,0.8705556392669678,13,115,17,5,0.8600000143051147,0.87583327293396,11,115,19,5,0.846666693687439,0.7849999666213989,8,116,22,4,0.8533333539962769,0.8691666722297668,14,117,16,3
0.8333333134651184,0.8577776551246643,13,115,17,5,0.846666693687439,0.8519445657730103,11,115,19,5,0.800000011920929,0.7802777290344238,8,116,22,4,0.8666666746139526,0.8422222137451172,14,117,16,3
0.8666666746139526,0.8841667175292969,13,115,17,5,0.8266666531562805,0.8302778601646423,11,115,19,5,0.8133333325386047,0.782777726650238,8,116,22,4,0.846666693687439,0.8369443416595459,14,117,16,3
0.8199999928474426,0.85833340883255,13,115,17,5,0.8266666531562805,0.853611171245575,11,115,19,5,0.7933333516120911,0.8180554509162903,8,116,22,4,0.8133333325386047,0.8641667366027832,14,117,16,3
0.8399999737739563,0.8569445610046387,13,115,17,5,0.8333333134651184,0.8705556392669678,11,115,19,5,0.8133333325386047,0.7983333468437195,8,116,22,4,0.8333333134651184,0.8594446778297424,14,117,16,3
0.8333333134651184,0.8400001525878906,13,115,17,5,0.8333333134651184,0.8672221302986145,11,115,19,5,0.8266666531562805,0.801111102104187,8,116,22,4,0.8600000143051147,0.8680556416511536,14,117,16,3
0.846666693687439,0.855555534362793,13,115,17,5,0.8399999737739563,0.8986111283302307,11,115,19,5,0.8333333134651184,0.8108332753181458,8,116,22,4,0.8133333325386047,0.8774999976158142,14,117,16,3
0.8600000143051147,0.878333330154419,13,115,17,5,0.8533333539962769,0.8994445204734802,11,115,19,5,0.8399999737739563,0.826388955116272,8,116,22,4,0.8399999737739563,0.8805556297302246,14,117,16,3
0.8600000143051147,0.878333330154419,13,115,17,5,0.8533333539962769,0.908333420753479,11,115,19,5,0.846666693687439,0.8199999332427979,8,116,22,4,0.8799999952316284,0.895277738571167,14,117,16,3
0.8333333134651184,0.873055636882782,13,115,17,5,0.846666693687439,0.8933334350585938,11,115,19,5,0.800000011920929,0.7919444441795349,8,116,22,4,0.8799999952316284,0.8913889527320862,14,117,16,3
0.8666666746139526,0.8836111426353455,13,115,17,5,0.8399999737739563,0.8897221684455872,11,115,19,5,0.8333333134651184,0.8266664743423462,8,116,22,4,0.8799999952316284,0.9025000333786011,14,117,16,3
0.8799999952316284,0.8952777981758118,13,115,17,5,0.8600000143051147,0.9005555510520935,11,115,19,5,0.846666693687439,0.8369443416595459,8,116,22,4,0.8933333158493042,0.9061112403869629,14,117,16,3
0.8399999737739563,0.8777777552604675,13,115,17,5,0.8399999737739563,0.8769445419311523,11,115,19,5,0.8199999928474426,0.8091668486595154,8,116,22,4,0.8733333349227905,0.8919445872306824,14,117,16,3
0.8666666746139526,0.8916666507720947,13,115,17,5,0.8533333539962769,0.8918055295944214,11,115,19,5,0.846666693687439,0.8230554461479187,8,116,22,4,0.8733333349227905,0.8930556774139404,14,117,16,3
0.8533333539962769,0.8888888955116272,13,115,17,5,0.8399999737739563,0.8894443511962891,11,115,19,5,0.8266666531562805,0.8266667127609253,8,116,22,4,0.8733333349227905,0.8944446444511414,14,117,16,3
