baseline_accuracies,baseline_aurocs,baseline_tp,baseline_tn,baseline_fp,baseline_fn,max_rgb_accuracies,max_rgb_aurocs,max_rgb_tp,max_rgb_tn,max_rgb_fp,max_rgb_fn,shades_of_gray_accuracies,shades_of_gray_aurocs,shades_of_gray_tp,shades_of_gray_tn,shades_of_gray_fp,shades_of_gray_fn,ben_graham_accuracies,ben_graham_aurocs,ben_graham_tp,ben_graham_tn,ben_graham_fp,ben_graham_fn
0.746666669845581,0.7830556631088257,15,117,15,3,0.7599999904632568,0.7733334302902222,16,116,14,4,0.7799999713897705,0.7338888645172119,11,115,19,5,0.8066666722297668,0.7708333134651184,12,119,18,1
0.800000011920929,0.7333332896232605,15,117,15,3,0.8199999928474426,0.8225000500679016,16,116,14,4,0.8133333325386047,0.7772220969200134,11,115,19,5,0.8199999928474426,0.757777750492096,12,119,18,1
0.8266666531562805,0.7788888216018677,15,117,15,3,0.746666669845581,0.76500004529953,16,116,14,4,0.753333330154419,0.7666666507720947,11,115,19,5,0.8133333325386047,0.8008334636688232,12,119,18,1
0.8266666531562805,0.7947222590446472,15,117,15,3,0.7799999713897705,0.7838888764381409,16,116,14,4,0.8133333325386047,0.7530554533004761,11,115,19,5,0.7799999713897705,0.7813888788223267,12,119,18,1
0.8399999737739563,0.7988889217376709,15,117,15,3,0.7733333110809326,0.7961111664772034,16,116,14,4,0.8266666531562805,0.761388897895813,11,115,19,5,0.8333333134651184,0.7824999690055847,12,119,18,1
0.8399999737739563,0.8416666984558105,15,117,15,3,0.8066666722297668,0.819444477558136,16,116,14,4,0.7866666913032532,0.778333306312561,11,115,19,5,0.8199999928474426,0.8186111450195312,12,119,18,1
0.8066666722297668,0.7827778458595276,15,117,15,3,0.8333333134651184,0.8222221732139587,16,116,14,4,0.8266666531562805,0.8122222423553467,11,115,19,5,0.8399999737739563,0.8133333325386047,12,119,18,1
0.8333333134651184,0.8344444036483765,15,117,15,3,0.8733333349227905,0.8625000715255737,16,116,14,4,0.8399999737739563,0.8480556607246399,11,115,19,5,0.8333333134651184,0.8022221922874451,12,119,18,1
0.8199999928474426,0.853888988494873,15,117,15,3,0.8399999737739563,0.8413889408111572,16,116,14,4,0.8133333325386047,0.8197221755981445,11,115,19,5,0.8399999737739563,0.8341667056083679,12,119,18,1
0.8333333134651184,0.8599998950958252,15,117,15,3,0.8399999737739563,0.8369444608688354,16,116,14,4,0.8533333539962769,0.8216667175292969,11,115,19,5,0.8533333539962769,0.816111147403717,12,119,18,1
0.8733333349227905,0.8669444918632507,15,117,15,3,0.846666693687439,0.8619445562362671,16,116,14,4,0.7866666913032532,0.79666668176651,11,115,19,5,0.8666666746139526,0.834444522857666,12,119,18,1
0.8066666722297668,0.849166750907898,15,117,15,3,0.8266666531562805,0.8844443559646606,16,116,14,4,0.8133333325386047,0.8119445443153381,11,115,19,5,0.8199999928474426,0.8519443273544312,12,119,18,1
0.8333333134651184,0.8541666865348816,15,117,15,3,0.8266666531562805,0.820277750492096,16,116,14,4,0.800000011920929,0.7672221064567566,11,115,19,5,0.8266666531562805,0.8891668319702148,12,119,18,1
0.8666666746139526,0.8841667175292969,15,117,15,3,0.8399999737739563,0.8650000095367432,16,116,14,4,0.800000011920929,0.7805556058883667,11,115,19,5,0.846666693687439,0.9083333015441895,12,119,18,1
0.8533333539962769,0.8791667819023132,15,117,15,3,0.8799999952316284,0.89000004529953,16,116,14,4,0.846666693687439,0.8347221612930298,11,115,19,5,0.8600000143051147,0.9211112856864929,12,119,18,1
0.8666666746139526,0.8855555653572083,15,117,15,3,0.8666666746139526,0.8719446659088135,16,116,14,4,0.8666666746139526,0.8402778506278992,11,115,19,5,0.9066666960716248,0.9283334612846375,12,119,18,1
0.8666666746139526,0.8877777457237244,15,117,15,3,0.8799999952316284,0.8899998664855957,16,116,14,4,0.8399999737739563,0.8325000405311584,11,115,19,5,0.8600000143051147,0.8916664719581604,12,119,18,1
0.8799999952316284,0.8677776455879211,15,117,15,3,0.8600000143051147,0.8805556297302246,16,116,14,4,0.8333333134651184,0.8463888764381409,11,115,19,5,0.8666666746139526,0.907777726650238,12,119,18,1
0.846666693687439,0.8652777075767517,15,117,15,3,0.8733333349227905,0.8719445466995239,16,116,14,4,0.8199999928474426,0.8347222208976746,11,115,19,5,0.846666693687439,0.913333535194397,12,119,18,1
0.8666666746139526,0.8755554556846619,15,117,15,3,0.8733333349227905,0.8797222971916199,16,116,14,4,0.8399999737739563,0.839861273765564,11,115,19,5,0.8533333539962769,0.9077777862548828,12,119,18,1
0.8733333349227905,0.8580554127693176,15,117,15,3,0.8733333349227905,0.8680557608604431,16,116,14,4,0.8333333134651184,0.8216667771339417,11,115,19,5,0.8533333539962769,0.9069445729255676,12,119,18,1
0.8799999952316284,0.861944317817688,15,117,15,3,0.8733333349227905,0.8738890886306763,16,116,14,4,0.8399999737739563,0.826388955116272,11,115,19,5,0.8600000143051147,0.9119446277618408,12,119,18,1
0.8733333349227905,0.8744442462921143,15,117,15,3,0.8666666746139526,0.8775001764297485,16,116,14,4,0.8333333134651184,0.8277777433395386,11,115,19,5,0.8533333539962769,0.9130557179450989,12,119,18,1
0.8799999952316284,0.870833158493042,15,117,15,3,0.8799999952316284,0.8788890838623047,16,116,14,4,0.8399999737739563,0.8244444727897644,11,115,19,5,0.8733333349227905,0.9158334732055664,12,119,18,1
